date,course,race_name,race_time,horse,horse_norm,market_odds,market_odds_fractional,source_file
2026-05-15,Scioto Downs,Trot 1m,21:31,Pickle Shot,pickle shot,11.0,10/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,21:31,Dan's Victory,dan's victory,3.5,5/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,21:31,Hall Stead,hall stead,5.0,4/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,21:31,Siggie,siggie,13.0,12/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,21:31,Dublins Holiday,dublins holiday,3.0,2/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,21:31,Ready For Pictures,ready for pictures,4.5,7/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,21:31,Longtimecomin,longtimecomin,13.0,12/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,21:56,E-Pass,e-pass,9.0,8/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,21:56,All Star Swan,all star swan,11.0,10/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,21:56,Flight Of Fritz,flight of fritz,7.0,6/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,21:56,No Nap Nash,no nap nash,7.0,6/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,21:56,Keg Stand,keg stand,4.5,7/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,21:56,Stud Muffin T,stud muffin t,10.0,9/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,21:56,Robert Michael,robert michael,8.0,7/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,21:56,S I P,s i p,8.0,7/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,21:56,Poisonpoke,poisonpoke,11.0,10/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,21:56,Sugar Instead,sugar instead,7.0,6/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,22:32,Rose Run Ashlee,rose run ashlee,9.0,8/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,22:32,Suprize Me Went,suprize me went,4.5,7/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,22:32,Sleazy Rockin,sleazy rockin,10.0,9/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,22:32,Seaside Party,seaside party,2.0,1/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,22:32,Tonic Treasure,tonic treasure,9.0,8/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,22:32,Hey Hey Dbay,hey hey dbay,9.0,8/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,22:32,Flamboyance,flamboyance,13.0,12/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:01,Sayinwhatimthinkin,sayinwhatimthinkin,5.5,9/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:01,Nickel And Dime,nickel and dime,8.0,7/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:01,Black Velvet As,black velvet as,3.5,5/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:01,Bridgeoverbroadway,bridgeoverbroadway,7.0,6/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:01,Southwind Mai Tai,southwind mai tai,11.0,10/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:01,Vekna,vekna,6.0,5/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:01,K J Alexander,k j alexander,13.0,12/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:01,Angel Nation,angel nation,13.0,12/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:01,Legacy Affair,legacy affair,16.0,15/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:01,Vel Jail Bondsman,vel jail bondsman,16.0,15/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:27,Leave No Trace,leave no trace,7.0,6/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:27,Got The Moni Honey,got the moni honey,16.0,15/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:27,Moon Time Moni,moon time moni,5.5,9/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:27,Eckert Hill Brady,eckert hill brady,7.0,6/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:27,Perfect Range,perfect range,13.0,12/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:27,Sneakpastthem,sneakpastthem,16.0,15/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:27,Lane Holding Court,lane holding court,8.0,7/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:27,Mister Moolah,mister moolah,13.0,12/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:27,Grape Crush,grape crush,4.0,3/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,23:27,Rose Run Boom,rose run boom,7.0,6/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,23:52,Fearless Bettor,fearless bettor,13.0,12/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,23:52,Dragon By The Sea,dragon by the sea,5.0,4/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,23:52,Racing For Three,racing for three,8.0,7/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,23:52,Real Star,real star,6.0,5/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,23:52,Hungry Lizzo,hungry lizzo,7.0,6/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,23:52,Foxy Hill,foxy hill,4.5,7/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,23:52,Golden Magic,golden magic,11.0,10/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,23:52,Shadows Dancers,shadows dancers,16.0,15/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,23:52,Naked On A Hill,naked on a hill,5.5,9/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:21,Stateline's Hill,stateline's hill,5.5,9/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:21,Another Round,another round,4.0,3/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:21,Dublins Striker,dublins striker,5.5,9/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:21,Where Theres Smoke,where theres smoke,3.5,5/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:21,Spirit Mission,spirit mission,5.5,9/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:21,Kefiro,kefiro,13.0,12/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:21,Rose Run Brute,rose run brute,11.0,10/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:35,Nelli Up,nelli up,4.5,7/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:35,My Next Chapter,my next chapter,4.5,7/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:35,Royaltimestwo,royaltimestwo,6.0,5/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:35,Long Highway,long highway,5.0,4/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:35,Jailhouse Pearl,jailhouse pearl,3.5,5/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:35,Tommy Tommy Tommy,tommy tommy tommy,11.0,10/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:35,Lightning Frenzy,lightning frenzy,13.0,12/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,00:27,Skywalker Sea,skywalker sea,5.5,9/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,00:27,Tie The Knot,tie the knot,5.0,4/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,00:27,Jules Hill,jules hill,6.0,5/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,00:27,Madison B,madison b,10.0,9/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,00:27,Beautiful Lather,beautiful lather,11.0,10/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,00:27,Shortys Girl,shortys girl,9.0,8/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,00:27,Jillian B Miki,jillian b miki,8.0,7/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,00:27,Beautiful Seaside,beautiful seaside,6.0,5/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,00:27,Trumps Girl,trumps girl,13.0,12/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,00:27,Bluebird Alexis,bluebird alexis,13.0,12/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:49,Cash Money Hall,cash money hall,4.5,7/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:49,Wood You Rather,wood you rather,3.5,5/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:49,Zane Trace,zane trace,4.5,7/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:49,Mj's Pegs Prodigy,mj's pegs prodigy,8.0,7/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:49,Areutalkingtome As,areutalkingtome as,7.0,6/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:49,Mj's Zelenskyy,mj's zelenskyy,10.0,9/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,00:49,Lone Ranger D,lone ranger d,8.0,7/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,01:11,Kountry Carrots,kountry carrots,9.0,8/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,01:11,Time To Ryde,time to ryde,3.0,2/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,01:11,Sadhaka N,sadhaka n,3.5,5/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,01:11,Shakeitoffscarlet,shakeitoffscarlet,13.0,12/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,01:11,Rumor Has It,rumor has it,5.0,4/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,01:11,Survivin Fire,survivin fire,6.0,5/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Pace 1m,01:11,Tameudown,tameudown,11.0,10/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,01:33,Adamsville Road,adamsville road,9.0,8/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,01:33,Jurassic Hattie,jurassic hattie,6.0,5/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,01:33,Yanks Dugout,yanks dugout,10.0,9/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,01:33,Jogging Full Trot,jogging full trot,11.0,10/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,01:33,Topville Master,topville master,13.0,12/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,01:33,Hilltop Sonar,hilltop sonar,13.0,12/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,01:33,Battle Hill,battle hill,9.0,8/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,01:33,Oh Look Magic,oh look magic,3.0,2/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,01:55,My Guy Wrapsitup,my guy wrapsitup,11.0,10/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,01:55,Tennessee Tom,tennessee tom,3.5,5/2,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,01:55,Skyway Kon Man,skyway kon man,9.0,8/1,us_racecards_2026-05-15.json
2026-05-15,Scioto Downs,Trot 1m,01:55,Freddimo,freddimo,8.0,7/1,us_racecards_2026-05-15.json
